Geneid,NCAPD3 Knockdown1,NCAPD3 Knockdown2,NCAPD3 Knockdown3,Wild.Type1,Wild Type2,Wild Type3
ENSG00000278008,0,0,0,0,0,0
ENSG00000182824,0,0,0,0,0,0
ENSG00000239989,0,0,0,0,0,0
ENSG00000234764,0,0,0,0,0,0
ENSG00000161103,0,0,0,0,0,0
ENSG00000215544,0,0,0,0,0,0
ENSG00000276095,0,0,0,0,0,0
ENSG00000279987,0,0,0,0,0,0
ENSG00000183628,0,0,0,0,0,0
ENSG00000283809,0,0,0,0,0,0
ENSG00000284294,0,0,0,1,1,0
ENSG00000280418,0,0,0,0,0,0
ENSG00000283583,0,0,0,2,2,0
ENSG00000237517,0,0,0,0,0,0
ENSG00000271275,0,0,2,0,0,0
ENSG00000283366,0,0,0,0,0,0
ENSG00000270393,0,0,0,0,0,0
ENSG00000241527,4,2,2,2,2,13
ENSG00000206739,0,0,0,2,2,0
ENSG00000273311,12,9,4,2,2,4
ENSG00000237347,0,0,0,0,0,0
ENSG00000281530,8,3,5,1,1,4
ENSG00000184983,0,6210,5867,5286,5286,4468
ENSG00000270083,0,4,2,6,6,5
ENSG00000237037,7,67,43,49,49,33
ENSG00000213790,0,99,111,99,99,101
ENSG00000227370,2,19,13,2,2,5
ENSG00000232710,0,0,1,0,0,0
ENSG00000281538,0,11,6,2,2,2
ENSG00000226450,0,10,5,6,6,0
ENSG00000182057,72,108,74,53,53,61
ENSG00000230107,2,4,0,2,2,1
ENSG00000189306,2640,3033,2596,2356,2356,2352
ENSG00000100246,114,163,99,132,132,132
ENSG00000221890,269,280,238,182,182,212
ENSG00000183741,610,622,528,428,428,439
ENSG00000288106,0,0,0,2,2,0
ENSG00000235209,0,0,0,0,0,0
ENSG00000179750,216,235,205,147,147,151
ENSG00000249310,0,0,0,0,0,0
ENSG00000244509,312,338,325,239,239,228
ENSG00000284554,0,0,0,0,0,0
ENSG00000128394,50,50,53,35,35,22
ENSG00000259421,0,0,0,0,0,0
ENSG00000239713,7,108,2,0,0,12
ENSG00000100324,766,820,578,669,669,664
ENSG00000128268,0,2,0,0,0,2
ENSG00000227188,0,0,0,0,0,0
ENSG00000100335,897,1027,975,945,945,909
ENSG00000285025,0,0,0,0,0,0
ENSG00000187051,1581,1754,1631,1501,1501,1340
ENSG00000228045,2,0,0,0,0,1
ENSG00000286195,0,2,2,0,0,0
ENSG00000182902,2,5,1,0,0,2
ENSG00000236754,2,0,0,0,0,0
ENSG00000131100,1341,1413,1395,1300,1300,1224
ENSG00000099968,1006,1054,971,1049,1049,837
ENSG00000264757,0,0,0,0,0,0
ENSG00000269220,0,2,0,0,0,0
ENSG00000243156,3224,3166,2563,2455,2455,2391
ENSG00000093100,7,2,7,3,3,5
ENSG00000286990,4,0,0,3,3,2
ENSG00000207780,2,0,1,0,0,0
ENSG00000235445,4,2,2,0,0,0
ENSG00000234913,2,0,0,2,2,2
ENSG00000237446,0,0,0,0,0,0
ENSG00000225335,6,3,11,7,7,1
ENSG00000236890,0,2,0,0,0,0
ENSG00000235617,0,0,0,0,0,0
ENSG00000225225,0,0,0,0,0,0
ENSG00000286508,0,0,0,0,0,0
ENSG00000225929,0,0,0,0,0,0
ENSG00000100312,0,0,0,0,0,0
ENSG00000254499,0,0,0,0,0,0
ENSG00000213683,2,62,36,49,49,46
ENSG00000231253,0,0,0,0,0,0
ENSG00000228622,0,0,0,0,0,0
ENSG00000233632,0,0,0,0,0,0
ENSG00000230741,0,0,0,0,0,0
ENSG00000266012,0,0,0,0,0,0
ENSG00000253007,0,0,0,0,0,0
ENSG00000281295,0,0,0,0,0,0
ENSG00000232081,0,0,0,0,0,0
ENSG00000224973,0,0,0,0,0,0
ENSG00000100416,738,819,811,804,804,784
ENSG00000230634,0,0,0,2,2,0
ENSG00000234869,28,22,39,27,27,14
ENSG00000075240,424,417,428,430,430,447
ENSG00000232073,0,0,0,0,0,0
ENSG00000273082,0,0,1,0,0,0
ENSG00000075275,2169,1962,1633,1338,1338,1402
ENSG00000015475,598,575,531,457,457,398
ENSG00000184164,1167,1168,1112,989,989,921
ENSG00000188677,822,879,902,667,667,743
ENSG00000236831,0,0,0,0,0,0
ENSG00000237299,0,0,0,0,0,0
ENSG00000235759,0,0,0,0,0,0
ENSG00000233408,0,0,0,0,0,0
ENSG00000215268,0,1,0,1,1,0
ENSG00000213727,0,0,0,0,0,0
ENSG00000230643,0,0,0,0,0,0
ENSG00000276800,0,0,0,0,0,0
ENSG00000183506,139,173,157,185,185,110
ENSG00000252143,0,0,0,0,0,0
ENSG00000222352,0,0,0,0,0,0
ENSG00000275293,0,0,0,0,0,0
ENSG00000100403,2590,2915,2526,2320,2320,2315
ENSG00000167074,74,83,82,170,170,152
ENSG00000199865,0,0,0,0,0,0
ENSG00000273424,0,2,0,0,0,0
ENSG00000183864,1627,1505,1945,1845,1845,1801
ENSG00000100410,1460,1521,1325,1445,1445,1245
ENSG00000100413,593,636,624,497,497,454
ENSG00000100417,1031,1080,945,839,839,853
ENSG00000100418,510,505,541,502,502,540
ENSG00000196419,13251,15213,13378,11977,11977,12188
ENSG00000200332,0,0,0,0,0,0
ENSG00000100138,1957,2210,2150,1892,1892,1771
ENSG00000285531,37,65,50,33,33,26
ENSG00000207457,0,0,0,0,0,0
ENSG00000184208,9585,11177,11355,8974,8974,7470
ENSG00000231261,0,0,0,0,0,2
ENSG00000252603,0,0,0,0,0,0
ENSG00000266503,0,0,0,0,0,0
ENSG00000100209,43,73,67,85,85,62
ENSG00000232926,2,0,0,0,0,3
ENSG00000093010,863,808,631,595,595,524
ENSG00000284031,0,0,0,0,0,0
ENSG00000099889,52,30,49,36,36,34
ENSG00000183597,295,304,350,236,236,233
ENSG00000208023,0,0,0,0,0,0
ENSG00000236540,24,27,22,32,32,20
ENSG00000268292,0,0,0,0,0,0
ENSG00000277950,0,0,0,0,0,0
ENSG00000284140,0,0,0,0,0,0
ENSG00000284464,0,0,0,0,0,0
ENSG00000243762,0,0,0,0,0,0
ENSG00000278278,0,0,0,0,0,0
ENSG00000264346,0,0,0,0,0,0
ENSG00000099904,187,213,185,150,150,185
ENSG00000234409,0,4,4,0,0,0
ENSG00000233471,0,2,0,0,0,0
ENSG00000287146,2,2,2,2,2,0
ENSG00000100084,246,324,253,269,269,226
ENSG00000244296,0,0,0,0,0,0
ENSG00000185065,26,28,31,19,19,10
ENSG00000070010,1111,1538,1186,1087,1087,856
ENSG00000273300,0,0,0,0,0,0
ENSG00000273212,2,0,0,1,1,1
ENSG00000093009,3430,3724,2503,2224,2224,1844
ENSG00000287652,0,0,0,0,0,0
ENSG00000281548,2,0,0,2,2,0
ENSG00000230485,0,0,0,0,0,0
ENSG00000225007,0,0,0,0,0,0
ENSG00000184702,39,25,13,16,16,17
ENSG00000284874,23,27,28,20,20,19
ENSG00000203618,0,0,0,0,0,0
ENSG00000185838,195,158,133,146,146,112
ENSG00000235776,60,52,55,41,41,29
ENSG00000249923,2,8,8,7,7,7
ENSG00000040608,132,83,87,79,79,80
ENSG00000221039,2,0,1,0,0,0
ENSG00000161132,9,3,12,0,0,2
ENSG00000128185,554,694,564,526,526,440
ENSG00000273343,0,0,0,2,2,0
ENSG00000184470,1467,1248,1169,1080,1080,1004
ENSG00000280395,0,0,0,0,0,0
ENSG00000073150,300,342,306,359,359,346
ENSG00000170638,1371,1532,1190,1081,1081,1162
ENSG00000273188,14,19,2,8,8,0
ENSG00000273253,3,5,3,3,3,4
ENSG00000272836,4,2,1,0,0,4
ENSG00000273137,6,5,1,4,4,3
ENSG00000128159,603,851,471,643,643,533
ENSG00000100429,2,2,5,0,0,0
ENSG00000188130,1174,1165,1184,1104,1104,1026
ENSG00000185386,536,420,363,380,380,331
ENSG00000242259,310,304,361,296,296,294
ENSG00000167077,2,26,0,0,0,4
ENSG00000206813,0,0,0,0,0,0
ENSG00000184068,2,2,0,2,2,3
ENSG00000207932,0,5,0,2,2,2
ENSG00000159958,42,50,55,33,33,21
ENSG00000283829,0,0,0,0,0,0
ENSG00000100162,632,598,438,466,466,422
ENSG00000224883,0,0,1,0,0,0
ENSG00000183066,24,18,15,28,28,17
ENSG00000215347,17,3,15,4,4,7
ENSG00000198951,1158,1080,852,732,732,681
ENSG00000286659,8,8,11,4,4,4
ENSG00000177096,165,549,496,495,495,421
ENSG00000238498,0,1,1,0,0,1
ENSG00000100147,402,484,347,420,420,375
ENSG00000238584,0,0,0,0,0,0
ENSG00000100281,1741,2150,1680,1592,1592,1365
ENSG00000273176,2,0,0,0,0,0
ENSG00000266320,0,0,1,0,0,0
ENSG00000274280,0,0,0,0,0,0
ENSG00000282602,2,0,0,0,0,0
ENSG00000282041,0,0,0,0,0,0
ENSG00000100297,7498,7236,7019,5207,5207,5247
ENSG00000100292,320,343,334,222,222,270
ENSG00000138867,1108,1173,1111,827,827,868
ENSG00000166862,0,0,0,0,0,0
ENSG00000100191,0,0,0,0,0,0
ENSG00000133424,40,30,44,41,41,35
ENSG00000100298,2,8,6,0,0,2
ENSG00000215403,0,0,0,0,0,0
ENSG00000185264,0,0,0,0,0,0
ENSG00000128309,700,592,583,555,555,507
ENSG00000279738,21,9,13,18,18,14
ENSG00000207227,0,0,0,0,0,0
ENSG00000278948,2,3,3,4,4,0
ENSG00000128346,20,43,32,17,17,17
ENSG00000272582,0,0,0,0,0,0
ENSG00000100142,3047,3847,3842,3487,3487,3168
ENSG00000284289,0,0,0,0,0,0
ENSG00000284266,0,0,0,0,0,0
ENSG00000222044,0,0,0,0,0,1
ENSG00000273214,0,0,0,0,0,0
ENSG00000100151,628,610,612,578,578,590
ENSG00000233739,0,0,0,0,0,0
ENSG00000272720,22,10,30,43,43,16
ENSG00000279080,6,1,10,4,4,8
ENSG00000128298,742,776,851,813,813,887
ENSG00000161179,362,372,328,298,298,281
ENSG00000161180,4,21,12,9,9,9
ENSG00000273342,0,0,0,0,0,0
ENSG00000128228,1165,1182,1103,917,917,880
ENSG00000212102,0,0,0,0,0,0
ENSG00000283871,0,0,0,0,0,0
ENSG00000284630,4,6,3,0,0,3
ENSG00000284651,1,5,0,2,2,2
ENSG00000284654,1,1,4,3,3,0
ENSG00000284621,0,0,0,0,0,0
ENSG00000272954,0,1,0,0,0,1
ENSG00000100023,1052,1218,1131,881,881,956
ENSG00000100027,8,10,0,8,8,2
ENSG00000286365,0,0,0,0,0,0
ENSG00000244671,0,0,0,0,0,0
ENSG00000286127,0,0,0,0,0,0
ENSG00000287446,0,0,0,0,0,0
ENSG00000185252,102,122,79,126,126,122
ENSG00000207343,0,0,0,0,0,0
ENSG00000277971,0,0,0,0,0,0
ENSG00000099910,250,270,209,218,218,180
ENSG00000215493,5,6,10,7,7,10
ENSG00000255156,0,2,0,1,1,4
ENSG00000201916,2,0,0,0,0,1
ENSG00000242876,0,0,2,0,0,2
ENSG00000236670,7,10,11,16,16,23
ENSG00000236003,0,0,0,0,0,0
ENSG00000133433,85,86,110,94,94,94
ENSG00000228039,0,2,0,2,2,0
ENSG00000099974,0,4,1,1,1,4
ENSG00000272787,0,8,6,10,10,1
ENSG00000224205,0,1,0,0,0,0
ENSG00000250470,0,0,0,0,0,0
ENSG00000235689,0,0,0,0,0,0
ENSG00000099991,1612,1860,1365,1219,1219,1298
ENSG00000232545,3,7,2,0,0,2
ENSG00000177993,11,4,18,4,4,12
ENSG00000183762,115,115,74,40,40,63
ENSG00000226772,0,0,0,0,0,0
ENSG00000200871,0,0,0,0,0,0
ENSG00000251952,0,0,0,0,0,0
ENSG00000186998,0,1,0,0,0,0
ENSG00000100263,312,394,450,401,401,342
ENSG00000237015,7,6,13,8,8,16
ENSG00000100276,2,2,0,4,4,0
ENSG00000273216,0,0,0,0,0,1
ENSG00000280968,0,0,0,0,0,0
ENSG00000239127,0,0,0,0,0,0
ENSG00000242156,3,2,0,1,1,1
ENSG00000278292,0,0,0,0,0,0
ENSG00000225465,26,20,33,21,21,19
ENSG00000100285,2941,3138,3404,3808,3808,3781
ENSG00000282816,0,0,0,0,0,0
ENSG00000100296,1876,1987,1897,1660,1660,1565
ENSG00000234208,0,0,0,0,0,0
ENSG00000184117,1109,1294,1341,1140,1140,1071
ENSG00000233010,0,0,2,0,0,0
ENSG00000232396,0,0,0,0,0,0
ENSG00000100314,2,2,4,0,0,0
ENSG00000100319,157,181,143,170,170,159
ENSG00000200976,0,0,0,0,0,0
ENSG00000287967,4,7,11,4,4,4
ENSG00000184076,19,14,20,21,21,20
ENSG00000239282,0,2,0,2,2,3
ENSG00000248751,0,0,0,0,0,0
ENSG00000099992,63,141,123,110,110,93
ENSG00000099995,6082,7722,5739,5207,5207,5102
ENSG00000099999,157,142,141,123,123,133
ENSG00000100003,73,114,64,58,58,42
ENSG00000249590,0,0,0,0,0,0
ENSG00000273350,1,0,0,2,2,0
ENSG00000222915,0,0,0,0,0,0
ENSG00000272689,0,0,0,2,2,0
ENSG00000242114,111,133,118,97,97,77
ENSG00000273428,2,0,4,0,0,2
ENSG00000230137,0,1,0,0,0,0
ENSG00000100012,0,0,0,0,0,0
ENSG00000181123,3,2,0,4,4,2
ENSG00000214161,0,0,0,0,0,0
ENSG00000133488,243,279,283,238,238,198
ENSG00000225774,2,2,1,0,0,0
ENSG00000128242,263,242,259,260,260,219
ENSG00000100029,5777,7137,7428,6313,6313,6038
ENSG00000223831,0,0,0,0,0,0
ENSG00000099958,0,68,30,53,53,39
ENSG00000251357,0,0,0,0,0,0
ENSG00000279467,0,6,0,2,2,0
ENSG00000244425,0,3,0,0,0,0
ENSG00000240972,0,7,7,7,7,12
ENSG00000273295,0,9,0,0,0,0
ENSG00000225282,0,0,1,0,0,0
ENSG00000206090,0,0,0,0,0,0
ENSG00000231271,0,0,0,0,0,0
ENSG00000099994,177,216,207,111,111,128
ENSG00000233080,12,12,6,17,17,14
ENSG00000273068,0,0,2,0,0,0
ENSG00000238153,2,0,0,0,0,0
ENSG00000100284,748,875,967,781,781,765
ENSG00000224279,0,0,0,0,0,0
ENSG00000230912,0,2,0,1,1,0
ENSG00000287219,0,0,0,2,2,0
ENSG00000100216,761,980,965,748,748,768
ENSG00000229598,6,6,2,0,0,2
ENSG00000244491,0,0,0,0,0,0
ENSG00000230149,6,3,8,7,7,8
ENSG00000273096,1,0,0,0,0,1
ENSG00000225450,0,0,0,4,4,0
ENSG00000272669,104,82,101,74,74,57
ENSG00000273076,0,2,3,0,0,4
ENSG00000100197,9,83,26,23,23,32
ENSG00000100427,6,6,4,20,20,6
ENSG00000196576,8573,8295,7913,6927,6927,7662
ENSG00000227484,2,0,0,0,0,0
ENSG00000223461,2,0,0,2,2,2
ENSG00000272682,0,0,0,0,0,0
ENSG00000231086,2,0,0,0,0,1
ENSG00000100056,523,687,530,432,432,426
ENSG00000206203,0,0,0,0,0,0
ENSG00000063515,0,0,0,0,0,0
ENSG00000100075,1930,2023,2057,1763,1763,1768
ENSG00000280007,10,14,21,23,23,6
ENSG00000187979,0,0,0,0,0,0
ENSG00000276160,0,0,0,0,0,0
ENSG00000274044,0,0,0,0,0,0
ENSG00000276874,0,0,0,0,0,0
ENSG00000275060,0,0,0,0,0,0
ENSG00000183785,11,6,11,5,5,7
ENSG00000239900,154,283,189,152,152,148
ENSG00000237472,0,0,0,0,0,0
ENSG00000223679,0,0,0,0,0,0
ENSG00000100218,6,1,0,0,0,0
ENSG00000128266,237,215,157,120,120,147
ENSG00000283438,0,0,0,0,0,0
ENSG00000275635,0,0,0,0,0,0
ENSG00000186716,1821,2066,1627,1390,1390,1544
ENSG00000236794,0,0,0,1,1,0
ENSG00000240160,0,0,1,0,0,0
ENSG00000230701,30,47,34,30,30,11
ENSG00000288683,0,0,0,0,0,0
ENSG00000100116,320,373,415,265,265,298
ENSG00000128310,0,0,0,0,0,0
ENSG00000284197,0,0,0,0,0,0
ENSG00000207696,0,0,1,0,0,0
ENSG00000100129,1302,1396,1200,1096,1096,1047
ENSG00000100139,1237,1266,1128,1063,1063,1043
ENSG00000100412,1544,1616,1460,1300,1300,1151
ENSG00000100280,3571,3426,3255,2889,2889,2843
ENSG00000185608,1021,1148,1162,1017,1017,884
ENSG00000100033,47,108,151,55,55,8
ENSG00000233577,0,0,0,0,0,0
ENSG00000285968,0,0,0,0,0,0
ENSG00000285690,0,0,0,0,0,0
ENSG00000206066,0,0,0,0,0,0
ENSG00000230637,0,0,0,1,1,1
ENSG00000231466,27,22,12,25,25,29
ENSG00000272942,0,0,0,0,0,0
ENSG00000272798,0,0,0,0,0,0
ENSG00000271138,0,0,0,0,0,0
ENSG00000277872,0,0,0,0,0,0
ENSG00000272977,10,12,10,27,27,10
ENSG00000243811,0,3,0,2,2,0
ENSG00000215193,430,415,364,339,339,351
ENSG00000099937,0,0,0,0,0,2
ENSG00000099940,1582,1756,1544,1328,1328,1305
ENSG00000272600,0,0,0,0,0,0
ENSG00000099942,924,912,740,773,773,821
ENSG00000285314,0,0,1,1,1,0
ENSG00000184436,372,344,346,300,300,273
ENSG00000284060,0,0,0,0,0,0
ENSG00000226872,0,0,0,0,0,0
ENSG00000207575,0,1,0,0,0,0
ENSG00000249680,0,0,0,0,0,0
ENSG00000284665,0,0,0,0,0,0
ENSG00000100207,46,2523,1688,1739,1739,1825
ENSG00000288719,0,0,0,0,0,0
ENSG00000279652,2,0,4,0,0,0
ENSG00000279927,0,0,0,0,0,0
ENSG00000279217,0,0,0,0,0,0
ENSG00000279714,0,0,0,0,0,0
ENSG00000279805,0,10,0,0,0,0
ENSG00000233764,0,0,0,0,0,0
ENSG00000231576,0,0,0,0,0,0
ENSG00000237948,0,0,0,0,0,0
ENSG00000225557,0,0,0,0,0,0
ENSG00000237129,0,0,0,0,0,0
ENSG00000229088,0,0,0,0,0,0
ENSG00000100336,0,0,0,0,0,0
ENSG00000099954,22,21,19,19,19,14
ENSG00000229492,1,0,0,0,0,0
ENSG00000232305,0,0,0,0,0,0
ENSG00000183773,24,31,22,13,13,23
ENSG00000100258,710,664,547,492,492,510
ENSG00000025770,1384,1481,1299,1050,1050,1062
ENSG00000284194,7,13,15,6,6,12
ENSG00000272821,0,0,0,0,0,0
ENSG00000025708,221,217,181,189,189,194
ENSG00000273272,0,0,0,2,2,0
ENSG00000272666,0,0,0,0,0,0
ENSG00000130487,9,5,0,0,0,0
ENSG00000217442,8,18,16,4,4,7
ENSG00000205560,6,8,4,3,3,5
ENSG00000254413,72,58,55,73,73,63
ENSG00000100288,6,9,10,7,7,8
ENSG00000205559,57,47,63,42,42,33
ENSG00000272940,0,0,2,0,0,1
ENSG00000008735,35,35,26,13,13,20
ENSG00000100299,153,224,158,132,132,175
ENSG00000206140,10,25,22,15,15,12
ENSG00000100228,12,15,21,4,4,11
ENSG00000189060,10024,8847,6722,7800,7800,8078
ENSG00000184113,6,11,4,13,13,4
ENSG00000184949,275,258,255,318,318,294
ENSG00000183246,0,0,2,0,0,0
ENSG00000100249,0,0,0,0,0,0
ENSG00000200985,0,0,0,0,0,1
ENSG00000225544,79,121,79,86,86,58
ENSG00000100034,507,536,434,498,498,473
ENSG00000224086,34,69,60,50,50,31
ENSG00000100038,0,20,5,3,3,1
ENSG00000253239,0,0,0,0,0,0
ENSG00000211637,0,0,0,0,0,0
ENSG00000254355,0,0,0,0,0,0
ENSG00000278657,0,0,0,0,0,0
ENSG00000249333,0,0,0,0,0,0
ENSG00000211642,0,0,0,0,0,0
ENSG00000253794,0,0,0,0,0,0
ENSG00000228161,0,0,0,0,0,0
ENSG00000253874,0,0,0,0,0,0
ENSG00000254075,0,0,0,0,0,0
ENSG00000254161,0,0,0,0,0,0
ENSG00000253242,0,0,0,0,0,0
ENSG00000253752,0,0,0,0,0,0
ENSG00000253823,0,0,0,0,0,0
ENSG00000275361,0,0,0,0,0,0
ENSG00000211638,0,0,0,0,0,0
ENSG00000225741,0,0,0,0,0,0
ENSG00000263366,0,0,0,0,0,0
ENSG00000236118,0,0,0,0,0,0
ENSG00000233720,0,0,0,0,0,0
ENSG00000211639,0,0,0,0,0,0
ENSG00000227710,0,0,0,0,0,0
ENSG00000224465,0,0,0,0,0,0
ENSG00000254308,0,0,0,0,0,0
ENSG00000253637,0,0,0,0,0,0
ENSG00000236323,0,0,0,0,0,0
ENSG00000211640,0,0,0,0,0,0
ENSG00000253126,0,0,0,0,0,0
ENSG00000211641,0,0,0,0,0,0
ENSG00000253935,0,0,0,0,0,0
ENSG00000228050,3,9,0,3,3,8
ENSG00000234726,0,0,0,0,0,0
ENSG00000169575,0,0,0,0,0,0
ENSG00000279278,56,68,73,56,56,79
ENSG00000274422,446,479,548,661,661,437
ENSG00000234630,10,7,9,5,5,10
ENSG00000286129,52,41,50,58,58,37
ENSG00000272779,0,0,0,0,0,0
ENSG00000211643,0,0,0,0,0,0
ENSG00000211644,0,1,0,0,0,0
ENSG00000211645,0,1,0,0,0,0
ENSG00000225724,0,0,0,0,0,0
ENSG00000223350,0,0,0,0,0,0
ENSG00000232515,0,0,0,0,0,0
ENSG00000211647,0,0,0,0,0,0
ENSG00000211648,0,0,0,0,0,1
ENSG00000237428,0,0,0,0,0,0
ENSG00000211649,0,1,0,0,0,0
ENSG00000232603,0,0,0,0,0,0
ENSG00000211650,0,0,0,0,0,0
ENSG00000211651,0,0,0,0,0,4
ENSG00000211652,0,0,0,2,2,1
ENSG00000254175,0,0,0,0,0,0
ENSG00000254073,0,0,0,0,0,0
ENSG00000253818,0,0,0,0,0,0
ENSG00000211653,0,0,0,0,0,0
ENSG00000224144,0,0,0,0,0,0
ENSG00000253889,0,0,0,0,0,0
ENSG00000211654,0,0,0,0,0,0
ENSG00000211655,0,0,0,0,0,0
ENSG00000230821,0,0,0,0,0,0
ENSG00000253631,0,0,0,0,0,0
ENSG00000226595,0,0,0,0,0,0
ENSG00000187860,54,42,32,23,23,35
ENSG00000177989,42,56,39,36,36,45
ENSG00000234965,13,9,8,8,8,2
ENSG00000172967,0,0,0,0,0,0
ENSG00000100221,2046,2153,1530,1924,1924,1778
ENSG00000233157,0,0,0,0,0,0
ENSG00000180150,0,0,0,0,0,0
ENSG00000261251,14,13,17,10,10,17
ENSG00000130540,85,107,94,66,66,93
ENSG00000100341,0,0,0,0,0,0
ENSG00000100345,70949,92770,56902,49213,49213,56762
ENSG00000233388,4,2,0,0,0,0
ENSG00000273044,0,2,0,1,1,0
ENSG00000100302,34,26,27,25,25,23
ENSG00000198125,28,32,24,12,12,12
ENSG00000268818,2,0,0,4,4,0
ENSG00000221963,782,1024,718,523,523,580
ENSG00000228587,0,0,0,0,0,0
ENSG00000226336,0,0,0,0,0,0
ENSG00000128313,0,0,0,0,0,0
ENSG00000237406,0,0,0,0,0,0
ENSG00000128335,858,1148,1233,1325,1325,1272
ENSG00000278420,0,0,0,0,0,0
ENSG00000287269,1,4,0,0,0,2
ENSG00000223695,0,2,4,1,1,2
ENSG00000237668,14,14,6,12,12,10
ENSG00000214491,0,0,0,0,0,1
ENSG00000206069,0,0,0,0,0,0
ENSG00000197077,1642,1628,1324,1167,1167,1301
ENSG00000279085,0,0,0,0,0,0
ENSG00000279548,0,0,0,0,0,0
ENSG00000279006,4,0,0,0,0,2
ENSG00000279110,9,11,15,26,26,20
ENSG00000203280,16,10,13,6,6,10
ENSG00000271181,0,0,0,0,0,0
ENSG00000100053,0,2,7,7,7,6
ENSG00000236641,0,6,0,0,0,0
ENSG00000244752,0,1,0,0,0,0
ENSG00000279298,0,0,0,0,0,0
ENSG00000128272,9148,9497,7638,8263,8263,7678
ENSG00000100368,4,6,3,1,1,4
ENSG00000100077,0,15,2,2,2,3
ENSG00000100206,40,42,41,24,24,18
ENSG00000100380,13614,16394,15517,14303,14303,13278
ENSG00000073169,225,279,227,232,232,229
ENSG00000159307,314,286,234,294,294,463
ENSG00000244486,20,27,6,9,9,10
ENSG00000130538,0,0,0,0,0,0
ENSG00000133460,2,688,620,513,513,449
ENSG00000215568,0,0,0,0,0,0
ENSG00000100154,861,839,645,669,669,680
ENSG00000276950,0,0,0,0,0,0
ENSG00000184459,2,0,0,0,0,0
ENSG00000100379,269,304,236,202,202,190
ENSG00000128165,112,99,49,67,67,71
ENSG00000100253,10,9,4,3,3,1
ENSG00000100241,2507,2730,1900,1856,1856,1823
ENSG00000079974,313,380,343,223,223,293
ENSG00000272858,0,6,3,4,4,0
ENSG00000224256,0,0,0,0,0,0
ENSG00000283990,0,0,0,0,0,0
ENSG00000284175,0,0,0,0,0,0
ENSG00000284520,0,0,0,0,0,0
ENSG00000186951,727,733,597,668,668,647
ENSG00000280384,2,1,2,3,3,6
ENSG00000205643,188,175,152,136,136,152
ENSG00000183569,42,32,43,33,33,29
ENSG00000202058,2,3,8,0,0,0
ENSG00000251913,0,0,0,0,0,0
ENSG00000276027,0,0,0,0,0,0
ENSG00000270022,1,0,2,0,0,0
ENSG00000249222,0,0,0,0,0,0
ENSG00000289517,0,0,0,0,0,0
ENSG00000183172,0,142,143,87,87,104
ENSG00000128274,196,149,150,165,165,154
ENSG00000200448,0,0,0,0,0,0
ENSG00000234009,447,520,523,447,447,407
ENSG00000229608,0,0,0,0,0,0
ENSG00000274717,0,0,0,0,0,0
ENSG00000242247,300,355,284,303,303,258
ENSG00000226989,0,0,0,0,0,0
ENSG00000100243,3551,3523,3545,2692,2692,2801
ENSG00000252225,0,0,0,0,0,0
ENSG00000228719,2,0,3,2,2,1
ENSG00000100348,550,583,603,550,550,470
ENSG00000100350,926,806,747,691,691,628
ENSG00000100353,4342,5031,4310,3916,3916,3998
ENSG00000188078,1,0,1,0,0,0
ENSG00000229971,0,0,0,0,0,0
ENSG00000261675,0,0,0,0,0,0
ENSG00000100242,823,1332,777,668,668,827
ENSG00000184571,0,0,0,0,0,0
ENSG00000100425,1083,1625,1043,996,996,995
ENSG00000241878,579,684,559,456,456,460
ENSG00000128253,0,0,0,0,0,0
ENSG00000099957,30,39,22,32,32,22
ENSG00000100156,39,28,21,20,20,19
ENSG00000288754,45,68,55,40,40,32
ENSG00000289160,19,23,32,32,32,39
ENSG00000230051,0,0,0,0,0,0
ENSG00000289564,0,0,0,0,0,0
ENSG00000288861,0,0,0,0,0,0
ENSG00000288777,0,0,0,0,0,0
ENSG00000273203,19,8,7,20,20,15
ENSG00000183307,2,2,2,0,0,0
ENSG00000273442,4,4,4,2,2,2
ENSG00000177663,484,684,460,454,454,427
ENSG00000235328,0,0,0,0,0,0
ENSG00000069998,358,321,417,320,320,322
ENSG00000228274,31,27,25,31,31,16
ENSG00000100211,185,204,144,158,158,169
ENSG00000212569,0,0,0,0,0,0
ENSG00000251322,0,234,150,117,117,154
ENSG00000206841,0,0,0,0,0,0
ENSG00000100320,656,4720,4059,4028,4028,3895
ENSG00000099998,2,6,6,0,0,0
ENSG00000225098,0,0,0,0,0,0
ENSG00000188263,88,72,80,64,64,45
ENSG00000185651,2156,2080,2192,1838,1838,1538
ENSG00000236325,0,0,0,0,0,0
ENSG00000203416,0,0,0,0,0,4
ENSG00000241832,0,2,0,0,0,0
ENSG00000231004,0,0,0,0,0,0
ENSG00000239547,0,0,0,0,0,0
ENSG00000093072,9,47,0,0,0,1
ENSG00000188280,0,0,0,0,0,0
ENSG00000235578,0,0,0,0,0,0
ENSG00000287864,0,0,0,0,0,0
ENSG00000225413,0,0,0,0,0,0
ENSG00000280623,0,0,0,0,0,0
ENSG00000224277,0,0,0,0,0,0
ENSG00000128322,0,0,0,0,0,0
ENSG00000272733,2,1,4,0,0,4
ENSG00000278655,3,0,0,1,1,0
ENSG00000275609,7,4,1,1,1,5
ENSG00000211683,2,0,3,3,3,1
ENSG00000244723,6,8,2,6,6,7
ENSG00000197210,0,0,0,0,0,0
ENSG00000239511,0,0,0,0,0,0
ENSG00000224688,0,2,0,0,0,0
ENSG00000215498,0,0,0,0,0,0
